STT,Thông tin,Label
94,"Đội ngũ: Khoa Công nghệ Nhiệt Lạnh với đội ngũ Giảng viên trẻ trung, năng động, tích cực tham gia các hoạt động nghiên cứu khoa học và đã đạt được những thành tựu nhất định.",Thong_tin_khoa
95,"Tổng số có 25 giảng viên cơ hữu, 02 giáo vụ Khoa và 04 giảng viên hợp đồng khoán, 02 giảng viên thỉnh giảng, bao gồm 03 Giáo sư, 02 Phó Giáo sư, 10 Tiến sĩ, 02 Nghiên cứu sinh, 13 Thạc sĩ, 01 Kĩ sư, 02 Cử nhân.",Thong_tin_khoa
96,"Ngoài công tác giảng dạy, các giảng viên trong Khoa rất tích cực tham gia các đề tài nghiên cứu khoa học cấp Trường, cấp Tỉnh, cấp bộ và Nhà nước. Tất cả các giảng viên trong Khoa đều ý thức được rằng, việc nghiên cứu khoa học là nhiệm vụ không thể thiếu của mỗi giảng viên đại học, góp phần quan trọng vào việc nâng cao trình độ khoa học của giảng viên, nâng cao chất lượng đào tạo, đồng thời khẳng định vị thế và uy tín của trường với xã hội.",Thong_tin_khoa
97,"Hợp tác với nhiều doanh nghiệp lớn trong công tác đào tạo, nghiên cứu khoa học và giới thiệu việc làm, tiêu biểu như: Reetech, LG, Daikin, Panasonic, Bitzer, Grundfos, Mitsubishi, Ebara.",Thong_tin_khoa
98,"Chủ trì và tham gia thực hiện các đề tài nghiên cứu khoa học các cấp, tham gia báo cáo tại các hội thảo khoa học trong nước và quốc tế, tham gia viết và công bố nhiều bài báo khoa học trên các tạp chí trong nước và quốc tế thuộc danh mục ISI.",Thong_tin_khoa
99,"Hướng dẫn sinh viên nghiên cứu khoa học, Eureka, tham dự các cuộc thi giỏi nghề cấp Thành phố, Quốc gia và Quốc tế.",Thong_tin_khoa
100,"Đạt 01 huy chương Bạc tại hội thi tay nghề ASEAN, nhiều huy chương Vàng, Bạc và Đồng tại hội thi tay nghề cấp Thành phố, cấp Bộ và cấp Quốc gia.",Thong_tin_khoa
101,"Khoa đã phối hợp với Trung tâm nghiên cứu và phát triển Công nghệ - Máy công nghiệp thực hiện thành công đề tài nghiên cứu khoa học trọng điểm cấp nhà nước: “Nghiên cứu tính toán, thiết kế chế tạo dây chuyền công nghệ sử dụng trấu để cung cấp năng lượng cho các tổ hợp xay xát thóc công suất 6-10 tấn/giờ”.",Thong_tin_khoa
102,"Đoàn Khoa đã gặt hái nhiều thành tích trong hoạt động thể thao, văn nghệ của sinh viên: ba năm liên tiếp đạt giải Nhất toàn đoàn, 01 giải Nhì và 01 giải Ba hội thao cấp Trường; giải nhì giải bóng đá sinh viên Khoa Nhiệt Lạnh các Trường Đại học.",Thong_tin_khoa
103,"Từng bước chuẩn hóa chương trình, nội dung và phương pháp đào tạo theo chuẩn quốc tế, phấn đấu đến năm 2020 đạt chuẩn AUN-QA; Nâng cao trình độ chuyên môn cũng như kỹ năng nghề nghiệp của giảng viên, phấn đấu đến năm 2020 có trên 30% giảng viên có trình độ Tiến sĩ; Đẩy mạnh nghiên cứu khoa học và chuyển giao công nghệ qua đó nâng cao chất lượng đào tạo.",Thong_tin_khoa
104,"Phát triển quan hệ, trao đổi và chia sẻ kinh nghiệm giảng dạy và nghiên cứu với các trường, viện nghiên cứu và doanh nghiệp uy tín trong nước và quốc tế; Tăng cường hợp tác với các doanh nghiệp trong việc hỗ trợ trang thiết bị phục vụ việc học tập, nghiên cứu khoa học cũng như xây dựng chương trình đào tạo và giới thiệu việc làm.",Thong_tin_khoa
105,Website của khoa công nghệ thông tin: fit.iuh.edu.vn,Thong_tin_khoa
106,Email của khoa công nghệ thông tin: ketnoi.fit@iuh.edu.vn,Thong_tin_khoa
107,"Khoa Công nghệ Thông tin đang từng bước khẳng định uy tín của mình với phương châm “Đào tạo sinh viên vững lý thuyết, giỏi thực hành và làm chủ công nghệ mới”.",Thong_tin_khoa
108,"Khoa Công nghệ Thông tin hiện đang đào tạo 4 chuyên ngành chính là Khoa học máy tính, Kỹ thuật phần mềm, Công nghệ thông tin và Hệ thống thông tin. Với đội ngũ gần 90 giảng viên cơ hữu được đào tạo ở các trường Đại học có uy tín trong và ngoài nước, trong đó, 80% có trình độ tiến sĩ và thạc sĩ, cùng với sự hợp tác, hỗ trợ của nhiều giảng viên có uy tín trong và ngoài nước là một lợi thế của khoa.",Thong_tin_khoa
109,"Khoa đã tập trung đánh giá và điều chỉnh các chương trình đào tạo ở các bậc học bao gồm Đại học, Cao đẳng, và Trung cấp thuộc các hệ đào tạo bao gồm chính qui, liên thông, và các chương trình đào tạo tiên tiến, đáp ứng các yêu cầu kỹ thuật và công nghệ tiên tiến. Hệ thống giáo trình, tài liệu tham khảo, bài giảng, ngân hàng câu hỏi cũng đã được đầu tư đúng mức. Khoa cũng thiết lập mối quan hệ mật thiết với các đơn vị có uy tín trong và ngoài nước trong nhiều lĩnh vực bao gồm nghiên cứu, đào tạo, giải pháp phần mềm, sản xuất và kinh doanh công nghệ.",Thong_tin_khoa
110,"Nghiên cứu khoa học là một trong những hoạt động trọng tâm. Khoa CNTT đã thúc đẩy, tạo điều kiện và khuyến khích giảng viên nghiên cứu, thực hiện Đề tài khoa học các cấp. Nhiều công trình đạt tầm cỡ quốc tế đã được công bố. Ngoài ra phong trào nghiên cứu khoa học trong sinh viên cũng có sự chuyển biến tích cực.",Thong_tin_khoa
111,"Nhiều sân chơi dành cho sinh viên cũng đã được khoa quan tâm. Nó không chỉ giúp sinh viên thư giản, rèn luyện kỹ năng sống, mà còn là động lực giúp sinh viên ôn tập, vận dụng những kiến thức đã học để giải quyết vấn đề thực tế của cuộc sống. Cuộc thi Olympic Tin học hay sinh viên với An toàn thông tin là các minh chứng. Và trong cuộc thi Giải pháp phần mềm năm 2012 Toàn quốc do Microsoft tổ chức, đội tuyển sinh viên của khoa CNTT đã giành giải nhất, vinh dự đại diện cho Sinh viên Việt Nam tham dự cuộc thi Imagine Cup quốc tế. Bên cạnh đó, sinh viên Khoa Công nghệ thông tin còn khẳng định được trình độ và năng lực của mình trong các hội thi tay nghề trong nước, cũng như trong khu vực bằng nhiều huy chương vàng ASEAN liên tục những năm gần đây.",Thong_tin_khoa
112,"Thông tin liên hệ: Văn phòng: Khoa Công nghệ Thông tin; Địa chỉ: Lầu 1, nhà H, Trường DHCN TP.HCM (Số 12 Nguyễn Văn Bảo, P.4, Q. Gò Vấp, Tp. Hồ Chí Minh); Điện thoại: 028.38940390 - Số nội bộ: 167",Thong_tin_khoa
113,Website của khoa khoa học cơ bản: ffs.iuh.edu.vn,Thong_tin_khoa
114,Email của khoa khoa học cơ bản: ffs@iuh.edu.vn,Thong_tin_khoa
115,"Khoa Khoa học Cơ bản được thành lập từ năm 2004, theo quyết định của Hiệu trưởng Trường Cao đẳng Công nghiệp IV.",Thong_tin_khoa
116,"Khoa Khoa học Cơ bản đảm nhận nhiệm vụ trang bị cho sinh viên những kiến thức cơ bản, kiến thức nền tảng để có thể tiếp cận và lĩnh hội một cách hiệu quả các kiến thức chuyên ngành trong các lĩnh vực kinh tế và kỹ thuật. Hơn nữa, thông qua việc giảng dạy các môn học, Khoa còn cung cấp cho sinh viên phương pháp tư duy, tiếp cận và xử lý vấn đề.",Thong_tin_khoa
117,"Với trình độ và bản lĩnh chuyên môn cao của Giảng viên, Khoa Khoa học Cơ bản mang kiến thức cơ bản, kỹ năng tư duy đến với sinh viên, giúp sinh viên dễ dàng tiếp thu và áp dụng được kiến thức vào chuyên môn của mình một cách hiệu quả, làm cho kiến thức chuyên môn thêm vững vàng.",Thong_tin_khoa
118,"Khoa Khoa học Cơ bản có 3 bộ môn: Bộ môn Toán, Bộ môn Lý,  Bộ môn Giáo dục học.",Thong_tin_khoa
119,"Hiện nay, Khoa Khoa học Cơ bản gồm 44 giảng viên và 1 nhân viên trong đó có: 7 tiến sĩ, 36 thạc sĩ và 1 cử nhân. Tất cả giảng viên Khoa Khoa học Cơ bản được đào tạo một cách chính quy, bài bản, đúng chuyên ngành từ các trường uy tín trong và ngoài nước.",Thong_tin_khoa
120,"Thông tin liên hệ:
Khoa Khoa học Cơ bản - Trường Đại học Công nghiệp Tp. Hồ Chí Minh
Văn phòng: Tầng trệt Nhà D - 12 Nguyễn Văn Bảo, Phường 4, Quận Gò Vấp, Tp. Hồ Chí Minh",Thong_tin_khoa
121,Chiêu sinh Khóa học đào tạo ngắn hạn: Kỹ Thuật Mạch Điện Tử đợt tháng 5 năm 2025,Thong_tin_khoa
122,Chiêu sinh Khóa học ngắn hạn: Điều Khiển Công Nghiệp tháng 11/2024,Thong_tin_khoa
123,Chiêu sinh Khóa học ngắn hạn: Điều Khiển Công Nghiệp,Thong_tin_khoa
124,Khoa Công nghệ Cơ khí nhận tài trợ phần mềm A1 Smart Factory System với tổng trị giá 450.000 USD từ Công ty TNHH A2 Automation,Thong_tin_khoa
125,Lễ Bế giảng và trao bằng tốt nghiệp IUH 2023 – Khoa Công nghệ Cơ khí,Thong_tin_khoa
126,"Khoa Công nghệ Cơ khí đón nhận 30 bản quyền phiên bản mới nhất của phần mềm Moldex3D Professional với tổng trị giá 1,5 triệu USD từ Công ty TNHH Coretech System",Thong_tin_khoa
127,Thông báo: Tổ chức Seminar Khoa Công nghệ Cơ khí,Thong_tin_khoa
128,Chiêu sinh các khóa đào tạo ngắn hạn phần mềm thiết kế cơ khí tháng 8 năm 2023,Thong_tin_khoa
129,Chiêu sinh các khóa đào tạo ngắn hạn phần mềm thiết kế cơ khí tháng 6 năm 2023,Thong_tin_khoa
130,Chiêu sinh các khóa đào tạo ngắn hạn phần mềm thiết kế cơ khí tháng 5 năm 2023,Thong_tin_khoa
131,Chiêu sinh khóa các đào tạo ngắn hạn phần mềm thiết kế cơ khí tháng 4 năm 2023,Thong_tin_khoa
132,Chiêu sinh các khóa đào tạo ngắn hạn phần mềm thiết kế cơ khí tháng 3 năm 2023,Thong_tin_khoa
133,Chương trình Tình nguyện: “Tết Yêu thương năm 2023”,Thong_tin_khoa
134,Chung kết Hội diễn Văn nghệ sinh viên toàn trường năm 2022 “IUH MUSIC FESTIVAL 2022”,Thong_tin_khoa
135,Chung kết Hội diễn Văn nghệ Khoa Công nghệ Cơ khí năm 2022 “ME Music Contest 7th 2022”,Thong_tin_khoa
136,Lễ bế giảng và trao bằng tốt nghiệp tháng 7 & 9 năm 2022,Thong_tin_khoa
137,Sinh hoạt công dân đầu khóa – Chào tân sinh viên Khóa 18,Thong_tin_khoa
138,Chương trình Tình nguyện: “Trung thu Ấm Áp” năm 2022,Thong_tin_khoa
139,06 Chương trình đào tạo của IUH đạt chứng nhận kiểm định ABET,Thong_tin_khoa
140,Cuộc thi Ý tưởng Thiết kế Thang máy Hyundai 2022,Thong_tin_khoa
141,Lễ bảo vệ khóa luận tốt nghiệp học kì II – năm học 2021 – 2022,Thong_tin_khoa
142,"Chương trình trao đổi sinh viên với Trường Đại học Công nghệ Tokyo, Nhật Bản",Thong_tin_khoa
143,Gặp gỡ thân mật và trao học bổng khuyến khích đến tân sinh viên đạt điểm cao trong kỳ tuyển sinh năm học 2021,Thong_tin_khoa
144,Giới thiệu về Tuyển sinh Tiến sĩ Kỹ thuật cơ khí,Thong_tin_khoa
145,Giới thiệu về Tuyển sinh Thạc sĩ Kỹ thuật cơ khí,Thong_tin_khoa
146,"Đại hội đại biểu đoàn TNCS Hồ Chí Minh Khoa Công nghệ cơ khí lần III, nhiệm kỳ 2022 – 2024",Thong_tin_khoa
147,Tọa Đàm_Chủ đề: Tương lai nào dành cho kỹ thuật thiết kế cơ khí?,Thong_tin_khoa
148,Seminar Khoa Cơ khí – Kiểm định ABET ngành Chế tạo máy,Thong_tin_khoa
149,Chương trình “Giáo dục định hướng”  Đợt 2 năm học 2021-2022,Thong_tin_khoa
150,Kế hoạch Chương trình chia sẻ “Kỹ năng viết CV và Chinh phục nhà tuyển dụng”,Thong_tin_khoa
151,Kế hoạch Chương trình chia sẻ “Giải quyết vấn đề & ra quyết định”,Thong_tin_khoa
152,Báo cáo tổng kết Seminar Bộ môn CTM lần 1 – 2021,Thong_tin_khoa
153,Top 5- Bước đột phá của IUH trên bảng xếp hạng Webometrics,Thong_tin_khoa
154,IUH ký kết hợp tác với Doanh nghiệp và Viện nghiên cứu về nghiên cứu khoa học & chuyển giao công nghệ,Thong_tin_khoa
155,SINH HOẠT CÔNG DÂN ĐẦU KHÓA – CHÀO TÂN SINH VIÊN KHÓA 16,Thong_tin_khoa
156,"IUH tổ chức Lễ khai giảng đào tạo trình độ Tiến sĩ khóa 4 (2020 – 2022), thạc sĩ khóa 10A và trao bằng tốt nghiệp đợt tháng 3, tháng 8 năm 2020",Thong_tin_khoa
157,Seminar Nghiên cứu Khoa học lần 1 – Khoa Cơ khí,Thong_tin_khoa
158,Thông báo – Seminar nghiên cứu khoa học lần 1 – Khoa Cơ khí,Thong_tin_khoa
159,IUH long trọng tổ chức Lễ Hội Khai giảng năm học 2019-2020,Thong_tin_khoa
160,SINH HOẠT CÔNG DÂN ĐẦU KHÓA – CHÀO TÂN SINH VIÊN KHÓA 15,Thong_tin_khoa
161,"Đầu tư hơn 4,6 triệu USD cho Phòng thí nghiệm nhà máy thông minh",Thong_tin_khoa
162,Nhà máy thông minh trong trường Đại học,Thong_tin_khoa
163,Phòng thí nghiệm nhà máy thông minh 4.0: Đáp ứng nguồn lực chuyên gia kỹ thuật số của Việt Nam,Thong_tin_khoa
164,Trường Đại học Công nghiệp Thành phố Hồ Chí Minh đánh giá nội bộ 04 chương trình đào tạo theo tiêu chuẩn ABET,Thong_tin_khoa
165,"Lễ khởi động Dự án thành phần “Xây dựng cơ sở đào tạo, nghiên cứu khoa học của IUH tại Quận 12” do Ngân hàng Thế giới tài trợ",Thong_tin_khoa
166,Chương trình “Một ngày trải nghiệm tại Doosan Vina” dành cho sinh viên chuyên ngành cơ khí,Thong_tin_khoa
167,Hội nghị gặp mặt giao lưu định hướng nghề nghiệp giữa tân sinh viên khóa 2018 với các Doanh nghiệp cơ khí,Thong_tin_khoa
168,Thông báo tuyển sinh Cao đẳng hệ chính quy năm 2018 – Trường Đại học Công nghiệp Tp.HCM,Thong_tin_khoa
169,"Thông báo V/v tổ chức Ngày hội tuyển dụng, việc làm năm 2018 – IUH",Thong_tin_khoa
170,Khoa Cơ khí tham gia Hoạt động chào mừng ngày Phụ nữ Việt Nam – IUH,Thong_tin_khoa
171,Chương trình “Trung thu ấm áp” lần 3 năm 2017,Thong_tin_khoa
172,Chuyên gia của Tập đoàn Siemens thăm và làm việc tại IUH,Thong_tin_khoa
173,Tập huấn “Vận dụng mô hình KOSEN vào đào tạo”,Thong_tin_khoa
174,"Không gian sáng tạo cho giới trẻ, startup tại TP HCM",Thong_tin_khoa
175,Sinh Viên Khoa Cơ Khí Giới Thiệu Sản Phẩm “Máy Lên Men Tỏi Đen” Tại Ngày Khánh Thành Không Gian Sáng Tạo,Thong_tin_khoa
176,Thông báo Hội thi tay nghề Autodesk khu vực miền nam (Lần 1 – 2017),Thong_tin_khoa
177,Khoa Cơ Khí Đón tiếp Trường Cao Đẳng Giao Thông Vận Tải 3,Thong_tin_khoa
178,Ngân hàng Thế giới tài trợ 45 triệu USD cho Trường Đại học Công nghiệp Thành phố Hồ Chí Minh để tăng cường cơ sở vật chất và trang thiết bị dạy học,Thong_tin_khoa
179,Hội thảo “Những Phương Thức Đào tạo Tốt Cần Nhân Rộng Từ Dự Án JICA-IUH”,Thong_tin_khoa
180,Hội thảo “Ánh xạ chuẩn đầu ra ngành Công nghệ Kỹ thuật Cơ khí”,Thong_tin_khoa
181,Khoa Cơ khí khai giảng khóa đào tạo kỹ năng mềm cho sinh viên các lớp Đại học Chất lượng cao Và Cao đẳng Kosen,Thong_tin_khoa
182,Đại hội Đoàn khoa Cơ khí – Nhiệm kỳ 2017-2019,Thong_tin_khoa
183,Hội thảo báo cáo giữa kỳ đồ án tốt nghiệp (KOSEN 16) và Triển lãm giới thiệu của các doanh nghiệp Nhật Bản và Việt Nam,Thong_tin_khoa
184,Đoàn sinh viên Đại học Công nghiệp TP. Hồ Chí Minh tham quan Công ty Đại Dũng,Thong_tin_khoa
185,Báo cáo tập huấn học tập kinh nghiệm Kosen tại Nhật Bản thuộc dự án JICA,Thong_tin_khoa
186,Kiểm định chất lượng đào tạo theo chuẩn ABET: Lợi ích và Thách thức,Thong_tin_khoa
187,"Chương trình học bổng Thạc Sĩ Grand Challenges 2017 – 2018 học tại Đại Học Bang Arizona (ASU), Mỹ",Thong_tin_khoa
188,Đại học Công nghiệp TP.HCM: Sinh viên được vay 500 triệu đồng để khởi nghiệp,Thong_tin_khoa
189,Khoa Công nghệ Cơ khí Họp mặt mừng ngày Quốc tế phụ nữ 08/03,Thong_tin_khoa
190,Hội nghị Báo cáo môn học Khoa Công nghệ Cơ khí học kỳ 1 năm học 2016 – 2017,Thong_tin_khoa
191,Hội thảo Xây dựng Các tiêu chí đánh giá chương trình đào tạo theo bộ tiêu chuẩn giáo dục,Thong_tin_khoa
192,Họp mặt truyền thống khoa Công nghệ Cơ khí lần thứ IV năm 2016,Thong_tin_khoa
193,Lễ Trao bằng tốt nghiệp cho sinh viên chính quy các khóa tốt nghiệp năm 2016 Khoa Cơ Khí,Thong_tin_khoa
194,Báo cáo tập huấn Kosen tại Nhật Bản tháng 10 năm 2016,Thong_tin_khoa
195,Sơ tuyển Đề tài thuộc chương trình Hỗ trợ Nghiên cứu Khoa học Thanh niên năm 2016,Thong_tin_khoa
196,Khoa Công nghệ Cơ khí tham gia Hội thi ẩm thực kỷ niệm ngày thành lập Hội liên hiệp phụ nữ Việt Nam (20/10/1930-20/10/2016),Thong_tin_khoa
197,Khoa Công nghệ Cơ khí đón tiếp GS-TSKH. Bành Tiến Long,Thong_tin_khoa
198,Tập huấn xây dựng chuẩn đầu ra theo chuẩn giáo dục nghề nghiệp,Thong_tin_khoa
199,Hội thảo xây dựng chương trình đào tạo theo chuẩn giáo dục nghề nghiệp,Thong_tin_khoa
200,Thương hiệu đào tạo nguồn nhân lực chất lượng cao,Thong_tin_khoa
201,Cơ hội nhận học bổng và làm việc tại tập đoàn Intel,Thong_tin_khoa
202,Cơ hội du học tại Đài Loan – National Cheng Kung University,Thong_tin_khoa
203,Seminar chuyên đề khóa luận và thực tập doanh nghiệp: Thử thách trong môi trường công việc cạnh tranh,Thong_tin_khoa
204,[KTPM]: Đánh giá khóa luận tốt nghiệp HK2 2024-2025,Thong_tin_khoa
205,Seminar: Short-term prediction and impacts of different socio-factors and mobility levels on the spread of COVID-19,Thong_tin_khoa
206,[RECAP] SEMINAR FUTURE OF WORK: META-SKILLS FOR JOB (2025 – MÙA 2) _ Phần 2,Thong_tin_khoa
207,[RECAP]: CƠ HỘI TRẢI NGHIỆM THỰC TẾ TẠI MOBIFONE,Thong_tin_khoa
208,"Seminar: ""Nâng cao chất lượng danh sách khuyến nghị sử dụng mạng tích chập đồ thị""",Thong_tin_khoa
209,"RECAP SEMINAR: KỸ NĂNG VÀNG CHO SINH VIÊN IT - HỌC TẬP, NGHIÊN CỨU & LÀM VIỆC",Thong_tin_khoa
210,[RECAP] SEMINAR FUTURE OF WORK: META-SKILLS FOR JOB (2025 – MÙA 2),Thong_tin_khoa
211,[RECAP] SEMINAR CHUYÊN ĐỀ: PHÁT TRIỂN SẢN PHẨM PHẦN MỀM TRONG CÔNG TY FINTECH,Thong_tin_khoa
212,"Recap: ""AI và lập trình hiện đại: Công cụ, tài nguyên và xu hướng tương lai""",Thong_tin_khoa
213,Seminar: Unlock the Power of AI in Research!,Thong_tin_khoa
214,Đánh giá khóa luận tốt nghiệp ngành Kỹ thuật phần mềm HK1_2024-2025,Thong_tin_khoa
215,Hội thảo sinh viên nghiên cứu khoa học (SSRC-2024),Thong_tin_khoa
216,[Training] Tài chính định lượng,Thong_tin_khoa
217,Lễ Trao Học Bổng Khuyến Học Khoa Công Nghệ Thông Tin – Năm 2024,Thong_tin_khoa
218,Hội thảo Nghiên cứu Khoa học ngành Kỹ Thuật Phần Mềm,Thong_tin_khoa
219,[THAM QUAN DOANH NGHIỆP] - WorldQuant BRAIN,Thong_tin_khoa
220,[Kết nối DN]: Tăng cường kết nối FPT Software,Thong_tin_khoa
221,[Kết nối DN]: Kết nối với CMC Global,Thong_tin_khoa
222,Recap: Chia sẻ “Sử dụng AI Developer Tools hỗ trợ lập trình”,Thong_tin_khoa
223,"Recap: Seminar ""GitHub + AI (ChatGPT & ứng dụng) + IoT""",Thong_tin_khoa
224,Seminar học thuật chủ đề Lập trình phân tích dữ liệu,Thong_tin_khoa
225,Seminar học thuật chủ đề Serverless and Microservices,Thong_tin_khoa
226,Seminar học thuật chủ đề GPT,Thong_tin_khoa
227,Hội thảo chủ đề GitHub + AI (ChatGPT & ứng dụng) + IoT từ công ty FPT Software HCM,Thong_tin_khoa
228,[Kiến Tập] FPT Software Tour 2024 (Campus F-Town3),Thong_tin_khoa
229,Seminar: Chia sẻ  “Sử dụng AI Developer Tools hỗ trợ lập trình”,Thong_tin_khoa
230,Machine Learning Seminar Series,Thong_tin_khoa
231,Seminar học thuật đề tài Big Data,Thong_tin_khoa
232,Đánh giá chất lượng chương trình đào tạo Thạc sĩ ngành Khoa học Máy tính theo chuẩn AUN-QA,Thong_tin_khoa
233,Hội Thảo Khoa Học Cấp Khoa Lần Thứ 1 - Công Nghệ Thông Tin Và Ứng Dụng Thông Minh Trong Kỷ Nguyên Chuyển Đổi Số 2024 (ITIA-2024),Thong_tin_khoa
234,Chương trình Hội thảo cấp Khoa ITIA2024,Thong_tin_khoa
235,Đánh giá nội bộ chất lượng chương trình đào tạo ngành Kỹ thuật Phần mềm (AUN-QA),Thong_tin_khoa
236,ĐỊnh hướng chuyên ngành - sinh viên Đại học khóa 19,Thong_tin_khoa
237,[TB2] Thông báo v/v đăng ký tham dự trực tuyến Hội thảo định hướng tách ngành ĐH khóa 19,Thong_tin_khoa
238,ITIA2024 - Data Science,Thong_tin_khoa
239,Hội nghị cấp Khoa - Software Engineering and Applications - 2024,Thong_tin_khoa
240,Hội nghị cấp khoa - Chuyên đề Khoa học máy tính - 2024,Thong_tin_khoa
241,Hội nghị cấp khoa - Chuyên đề Công Nghệ Thông Tin - 2024,Thong_tin_khoa
242,Hội nghị cấp Khoa chủ đề Hệ thống thông tin 2024,Thong_tin_khoa
243,Seminar học thuật đề tài Bảo mật cơ sở dữ liệu,Thong_tin_khoa
244,Seminar chuyên môn Phân tích thiết kế hệ thống,Thong_tin_khoa
245,Seminar chuyên môn Thương mại điện tử,Thong_tin_khoa
246,Seminar chuyên môn Đề tài đổi mới sáng tạo iRECOM,Thong_tin_khoa
247,Hợp Tác Quốc Tế trong Nghiên Cứu Công Nghệ Vệ Tinh,Thong_tin_khoa
248,Đánh giá nội bộ chất lượng chương trình đào tạo Thạc sĩ ngành Khoa học Máy tính (AUN-QA),Thong_tin_khoa
249,Hội nghị Khoa học trẻ lần thứ 5 – năm 2023,Thong_tin_khoa
250,Seminar môn học: Lập trình phân tán với công nghệ Java,Thong_tin_khoa
251,Kết quả: Kiến tập tại FPT Software HCM,Thong_tin_khoa
252,Sinh hoạt đầu khóa dành cho các lớp Cao học K13A,Thong_tin_khoa
253,Seminar Bảo trì và phát triển Lab H4,Thong_tin_khoa
254,Hội nghị Quốc tế ICIS-2023 tại IUH: Kết nối Khoa học và Chuyển giao Công nghệ,Thong_tin_khoa
255,Seminar chuyên môn Phát triển ứng dụng,Thong_tin_khoa
256,Kết quả: Kiến tập công ty DCX VietNam - Đợt 2,Thong_tin_khoa
257,"Tập huấn giảng viên  - Hồ sơ môn học, số liệu đo chuẩn đầu ra ngành Kỹ Thuật Phần Mềm",Thong_tin_khoa
258,Hội nghị giảng viên – Xây dựng chương trình đào tạo ngành Kỹ thuật phần mềm – năm 2023,Thong_tin_khoa
259,Kết quả - Kiến tập tại công ty DXC Vietnam,Thong_tin_khoa
260,Seminar chuyên đề: Lập trình hướng sự kiện Java,Thong_tin_khoa
261,Kết quả: Hội thảo “Kỹ năng và Kiến thức cho lần đầu tiên đi phỏng vấn”,Thong_tin_khoa
262,Hội thảo: Chia sẻ Kỹ năng và Kiến thức cho lần đầu đi phỏng vấn,Thong_tin_khoa
263,[Kiến tập]: DXC Vietnam Office Tour,Thong_tin_khoa
264,IUH Coder Contest - Round 4,Thong_tin_khoa
265,Hội nghị Giảng viên năm 2023 - Ngành Khoa học Máy tính - trình độ Thạc sĩ,Thong_tin_khoa
266,Đánh giá Khóa luận tốt nghiệp - HK 2 năm học 2022-2023,Thong_tin_khoa
267,Kết quả IUH Coder Contest - Round 3,Thong_tin_khoa
268,IUH Coder Contest 2023 - Round 3,Thong_tin_khoa
269,Seminar chuyên đề thảo luận về chuẩn đầu ra của hai học phần “Thực tập doanh nghiệp” và “Khóa luận tốt nghiệp”,Thong_tin_khoa
270,Đánh giá chất lượng chương trình đào tạo ngành Khoa học Máy tính theo chuẩn AUN-QA,Thong_tin_khoa
271,"Webinar EDUCATION REFORMS, GENERAL ADMINISTRATION AND SECURITY MANAGEMENT",Thong_tin_khoa
272,HỘI THẢO CON ĐƯỜNG TRỞ THÀNH .NET ENGINEER VÀ CƠ HỘI NGHỀ NGHIỆP,Thong_tin_khoa
273,Seminar chuyên môn nhập môn dữ liệu lớn,Thong_tin_khoa
274,Seminar chuyên môn hệ cơ sở dữ liệu,Thong_tin_khoa
275,Seminar chuyên môn các hệ thống thông minh doanh nghiệp,Thong_tin_khoa
276,Webinar: Định hướng tham gia YSC lần thứ 5 và Eureka 2023,Thong_tin_khoa
277,Đội tuyển IUH đạt thành tích cao tại kỳ thi Olympic Toán học SV Việt Nam 2023,Thong_tin_khoa
278,Tập huấn tại công ty F1Security Hàn Quốc về bảo mật,Thong_tin_khoa
279,Seminar chuyên môn Hệ quản trị cơ sở dữ liệu,Thong_tin_khoa
280,Seminar chuyên môn Tương tác người máy,Thong_tin_khoa
281,Seminar chuyên môn về Hệ quản trị cơ sở dữ liệu NoSQL MongoDB,Thong_tin_khoa
282,Seminar chuyên môn Bảo mật cơ sở dữ liệu,Thong_tin_khoa
283,Webinar: Chương trình đào tạo Kỹ sư AI VinGroup,Thong_tin_khoa
284,Webinar Tài chính Định lượng,Thong_tin_khoa
285,Seminar chuyên môn Phân tích và thiết kế hệ thống,Thong_tin_khoa
286,Hội thảo: “Unlock your first career with HCLTech Vietnam - All about SAP ABAP”,Thong_tin_khoa
287,Hội thảo Đổi mới sáng tạo và trí tuệ nhân tạo Việt Nam-Ấn Độ 2023,Thong_tin_khoa
288,Seminar “Unlock your first career with HCLTech Vietnam - All about SAP ABAP”,Thong_tin_khoa
289,TALK SHOW: TESTER - HÃY TRỞ THÀNH SỐ 1 TRONG LĨNH VỰC CỦA BẠN,Thong_tin_khoa
290,Đánh giá nội bộ chất lượng chương trình đào tạo ngành Khoa học Máy tính (AUN-QA),Thong_tin_khoa
291,Lễ bế giảng và trao bằng tốt nghiệp đợt 2 năm 2022,Thong_tin_khoa
292,Đánh giá Khóa luận tốt nghiệp - HK 1 năm học 2022-2023,Thong_tin_khoa
293,"Seminar giới thiệu chương trình Thạc sĩ của Đại học Quốc tế Maharishi, Hoa Kỳ",Thong_tin_khoa
294,Hội nghị Giảng viên năm 2022,Thong_tin_khoa
295,Sinh hoạt công dân - Định hướng Tân Sinh viên Khóa 18,Thong_tin_khoa
296,Seminar Thị Giác máy tính (Tuần 8),Thong_tin_khoa
297,Seminar Thị giác Máy tính (Tuần 7),Thong_tin_khoa
298,Seminar Thị giác Máy Tính (Tuần 6),Thong_tin_khoa
299,Seminar Thị Giác Máy Tính (Tuần 5),Thong_tin_khoa
300,Seminar Thị giác Máy tính,Thong_tin_khoa
